Folder,Caption,File Path,Cleaned_Caption,Scam_Score_Caption,Label
bestdeals,"Surf, skyline views, and sunny vibes—Sydney is the ultimate travel destination! Whether you’re lounging on Bondi Beach or snapping pics at the Sydney Opera House, there’s something for every traveler.",C:\Users\Asus\AppData\Local\Instaloader\Data\bestdeals\2025-02-26_21-40-31_UTC.txt,surf skyline views and sunny vibessydney is the ultimate travel destination whether youre lounging on bondi beach or snapping pics at the sydney opera house theres something for every traveler,0,0
bestdeals,"Apartamente 1+1, 2+1, 3+1 te Hora Vertikale te 21 Dhjetori",C:\Users\Asus\AppData\Local\Instaloader\Data\bestdeals\2025-02-26_21-40-32_UTC.txt,apartamente 11 21 31 te hora vertikale te 21 dhjetori,0,0
bestdeals,"🔥 2018 HARLEY-DAVIDSON FLHRXS ROAD KING SPECIAL – $9,795! 🔥",C:\Users\Asus\AppData\Local\Instaloader\Data\bestdeals\2025-02-26_21-41-53_UTC.txt,2018 harleydavidson flhrxs road king special 9795,0,0
bestdeals,"🔥 2023 HARLEY-DAVIDSON FXLRS LOW RIDER S – $13,995! 🔥",C:\Users\Asus\AppData\Local\Instaloader\Data\bestdeals\2025-02-26_21-47-16_UTC.txt,2023 harleydavidson fxlrs low rider s 13995,0,0
bestdeals,Google Pixel 8a available at a discounted price!,C:\Users\Asus\AppData\Local\Instaloader\Data\bestdeals\2025-02-26_21-48-45_UTC.txt,google pixel 8a available at a discounted price,0,0
bestdeals,2022 Kia Forte LXS sold,C:\Users\Asus\AppData\Local\Instaloader\Data\bestdeals\2025-02-26_21-51-37_UTC.txt,2022 kia forte lxs sold,0,0
bestdeals,"🔥 2020 HARLEY-DAVIDSON XL883N SPORTSTER IRON 883 – ONLY 442 MILES! $5,995! 🔥",C:\Users\Asus\AppData\Local\Instaloader\Data\bestdeals\2025-02-26_21-51-42_UTC.txt,2020 harleydavidson xl883n sportster iron 883 only 442 miles 5995,0,0
bestdeals,🚗🔥 معرض الصقر للسيارات 🔥🚗,C:\Users\Asus\AppData\Local\Instaloader\Data\bestdeals\2025-02-26_21-52-29_UTC.txt,,0,0
bestdeals,🚨 Truck Month is here! 🚨 Don’t miss out on unbeatable deals at Shawnee Mission Ford! Stop by today and drive home your dream truck!,C:\Users\Asus\AppData\Local\Instaloader\Data\bestdeals\2025-02-26_21-57-18_UTC.txt,truck month is here dont miss out on unbeatable deals at shawnee mission ford stop by today and drive home your dream truck,0,0
bestdeals,"This beautiful & lightweight floral spring blouse from J. crew has a very pretty print and ruffled collar detail making it perfect for the girly girl who loves warmer weather! ☀️Size available is small, most offers are accepted!",C:\Users\Asus\AppData\Local\Instaloader\Data\bestdeals\2025-02-26_21-59-16_UTC.txt,this beautiful lightweight floral spring blouse from j crew has a very pretty print and ruffled collar detail making it perfect for the girly girl who loves warmer weather size available is small most offers are accepted,0,0
bestdeals,"𝘽𝙡𝙪𝙚 𝙎𝙤𝙛𝙖 𝘽𝙚𝙙 𝙬𝙞𝙩𝙝 𝙎𝙩𝙤𝙧𝙖𝙜𝙚 – 𝙎𝙢𝙖𝙧𝙩, 𝙎𝙩𝙮𝙡𝙞𝙨𝙝 & 𝙎𝙥𝙖𝙘𝙚-𝙎𝙖𝙫𝙞𝙣𝙜",C:\Users\Asus\AppData\Local\Instaloader\Data\bestdeals\2025-02-26_22-00-07_UTC.txt,,0,0
bestdeals,These shoes are so cool! 😱 They're Size 4.5 youth and only $16‼️😁 For a same-day hold please give us a call at 813-358-3123! 📲,C:\Users\Asus\AppData\Local\Instaloader\Data\bestdeals\2025-02-26_22-01-21_UTC.txt,these shoes are so cool theyre size 45 youth and only 16 for a sameday hold please give us a call at 8133583123,0,0
bestdeals,🚗🔥 معرض الصقر للسيارات 🔥🚗,C:\Users\Asus\AppData\Local\Instaloader\Data\bestdeals\2025-02-26_22-05-50_UTC.txt,,0,0
bestdeals,Sold!!! 2024 Alfa Romeo Giulia TI Loaner!!! Signed and Delivered!!! Come get your Alfa Romeo today I have amazing deals going on right now!!!#autobroker #autobrokers #autobrokerage #autobrokersales #autobrokerdeals #autobrokersinla #autobrokerorangecounty #leasingagent #leasingcompany #carleasing #bestdeals #luxurylifestyle #luxury #alfaromeo #celebrity #orangecounty #anaheim #santamonica #palmsprings #sandiego #inlandempire #riversidecounty #venturacounty #southbay #longbeach #glendale #losangeles #hollywood #newportbeach #norcal,C:\Users\Asus\AppData\Local\Instaloader\Data\bestdeals\2025-02-26_22-18-25_UTC.txt,sold 2024 alfa romeo giulia ti loaner signed and delivered come get your alfa romeo today i have amazing deals going on right nowautobroker autobrokers autobrokerage autobrokersales autobrokerdeals autobrokersinla autobrokerorangecounty leasingagent leasingcompany carleasing bestdeals luxurylifestyle luxury alfaromeo celebrity orangecounty anaheim santamonica palmsprings sandiego inlandempire riversidecounty venturacounty southbay longbeach glendale losangeles hollywood newportbeach norcal,0,0
bestdeals,Vera Bradley purse,C:\Users\Asus\AppData\Local\Instaloader\Data\bestdeals\2025-02-26_22-23-57_UTC.txt,vera bradley purse,0,0
bestdeals,Sold!!! 2024 Vw Jetta Sport!!! Signed and Delivered!!! Come get your Vw today I have amazing deals going on right now!!!#autobroker #autobrokers #autobrokerage #autobrokersales #autobrokerdeals #autobrokersinla #autobrokerorangecounty #leasingagent #leasingcompany #carleasing #bestdeals #luxury #luxurylifestyle #vw #celebrity #orangecounty #anaheim #santamonica #palmsprings #sandiego #inlandempire #riversidecounty #venturacounty #southbay #longbeach #glendale #losangeles #hollywood #newportbeach #norcal,C:\Users\Asus\AppData\Local\Instaloader\Data\bestdeals\2025-02-26_22-24-04_UTC.txt,sold 2024 vw jetta sport signed and delivered come get your vw today i have amazing deals going on right nowautobroker autobrokers autobrokerage autobrokersales autobrokerdeals autobrokersinla autobrokerorangecounty leasingagent leasingcompany carleasing bestdeals luxury luxurylifestyle vw celebrity orangecounty anaheim santamonica palmsprings sandiego inlandempire riversidecounty venturacounty southbay longbeach glendale losangeles hollywood newportbeach norcal,0,0
bestdeals,🚗🔥 معرض الصقر للسيارات 🔥🚗,C:\Users\Asus\AppData\Local\Instaloader\Data\bestdeals\2025-02-26_22-28-51_UTC.txt,,0,0
bestdeals,"Huge congratulations to our amazing client, Sarah Marsolais, on her new ride!💙 We’re thrilled to have helped you upgrade to this stunning 2022 Dodge RAM 1500 – a sporty powerhouse that’s as blue as the sky on this beautiful Wednesday afternoon, especially on @bgccornwallsdg Pink Shirt Day 2025! 🌞💙",C:\Users\Asus\AppData\Local\Instaloader\Data\bestdeals\2025-02-26_22-29-22_UTC.txt,huge congratulations to our amazing client sarah marsolais on her new ride were thrilled to have helped you upgrade to this stunning 2022 dodge ram 1500 a sporty powerhouse thats as blue as the sky on this beautiful wednesday afternoon especially on bgccornwallsdg pink shirt day 2025,0,0
bestdeals,Vera Bradley purse,C:\Users\Asus\AppData\Local\Instaloader\Data\bestdeals\2025-02-26_22-31-37_UTC.txt,vera bradley purse,0,0
giveaway,🌸 NAGRADNA IGRA - Večera za dvoje! 🌸,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-24_10-42-55_UTC.txt,nagradna igra veera za dvoje,0,0
giveaway,📚 GIVEAWAY ALERT! 🎉,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-40-45_UTC.txt,giveaway alert,1,0
giveaway,are we done with sweater weather? 👀✨ because I personally can’t decide 😩🩷,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-41-10_UTC.txt,are we done with sweater weather because i personally cant decide,0,0
giveaway,GIVEAWAY ALERT 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-41-24_UTC.txt,giveaway alert,1,0
giveaway,"All entries must be received by 9 pm EST Tonight, February 26, 2025.  Military Tribute Banners will review each honoree’s story and select one winner for our Military Tribute Honor Flag Giveaway. 🇺🇸 We will post the winner this Friday, February 28, 2025.",C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-41-27_UTC.txt,all entries must be received by 9 pm est tonight february 26 2025 military tribute banners will review each honorees story and select one winner for our military tribute honor flag giveaway we will post the winner this friday february 28 2025,2,0
giveaway,جوكلت بلجيكي بثيم مناسباتكم #chocolate  #wedding #babyshower #graduation  #party #giveaway,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-43-06_UTC.txt,chocolate wedding babyshower graduation party giveaway,1,0
giveaway,🏏 PLAYERSPASS GIVEAWAY – Own a Piece of Cricket Greatness!,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-43-11_UTC.txt,playerspass giveaway own a piece of cricket greatness,1,0
giveaway,"🤍 Our very simple but timeless, all pearl heart bracelet with gold spacer beads.. this can be made with any variation of spacer beads, or even a half and half combination of hearts and colour 🤍 these are £6 each and can be customised however you wish ✨",C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-43-23_UTC.txt,our very simple but timeless all pearl heart bracelet with gold spacer beads this can be made with any variation of spacer beads or even a half and half combination of hearts and colour these are 6 each and can be customised however you wish,0,0
giveaway,ً💛💛#tatianaofficial15 #models #makeupartist #makeup #chemistrylove #gamer #game #girl #giveaway #gym #tiktok #blogger #selfie #cameraarkasi,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-43-45_UTC.txt,tatianaofficial15 models makeupartist makeup chemistrylove gamer game girl giveaway gym tiktok blogger selfie cameraarkasi,1,0
giveaway,Who’s ready for some fresh mountain air? ⛰️⛷️✨,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-44-24_UTC.txt,whos ready for some fresh mountain air,0,0
giveaway,📖🎉 Happy 2nd Book Birthday to Total Obsession! 🎉📖,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-44-28_UTC.txt,happy 2nd book birthday to total obsession,0,0
giveaway,Posted @withregram • @vantrue_official 🎉✨ Vantrue E1 PRO Giveaway Alert! 🚗,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-44-47_UTC.txt,posted withregram vantrueofficial vantrue e1 pro giveaway alert,1,0
giveaway,So happy to announce we finally hit 100 followers on our page! 🫶🏼,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-44-55_UTC.txt,so happy to announce we finally hit 100 followers on our page,0,0
giveaway,Score the official library card of the Las Vegas @Raiders during our #LibraryLoversMonth celebration & enter our giveaway to win cool prizes! 🏈 💳,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-45-06_UTC.txt,score the official library card of the las vegas raiders during our libraryloversmonth celebration enter our giveaway to win cool prizes,2,0
giveaway,جوكلت بلجيكي بثيم مناسباتكم #chocolate  #wedding #babyshower #graduation  #party #giveaway,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-45-15_UTC.txt,chocolate wedding babyshower graduation party giveaway,1,0
giveaway,🎉 Giveaway με παιχνίδι & δώρα! 🎉,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-45-59_UTC.txt,giveaway,1,0
giveaway,"We’re on the road to 3,000 followers, and we want to celebrate with YOU! 🎉🐶",C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-46-32_UTC.txt,were on the road to 3000 followers and we want to celebrate with you,0,0
giveaway,Its okay to feel a little lost🖤🔥… #artist #giveaway #newmusic #upcomingartist #rcarecords #lifestyle #followforfollowback #miami #hiphop #drake #kendricklamar #followme #viral #famous,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-46-47_UTC.txt,its okay to feel a little lost artist giveaway newmusic upcomingartist rcarecords lifestyle followforfollowback miami hiphop drake kendricklamar followme viral famous,1,0
giveaway,جوكلت بلجيكي بثيم مناسباتكم #chocolate  #wedding #babyshower #graduation  #party #giveaway,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-46-51_UTC.txt,chocolate wedding babyshower graduation party giveaway,1,0
giveaway,**✨ رمضان كريم! ✨**,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-46-59_UTC.txt,,0,0
giveaway,T2MC T-SHIRT GIVEAWAY💙🧿,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-47-10_UTC.txt,t2mc tshirt giveaway,1,0
giveaway,"💅🔥 CHICAS, ES HORA DE CONSENTIRNOS 🔥💅",C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-47-23_UTC.txt,chicas es hora de consentirnos,0,0
giveaway,Posted @withregram • @babyhug Babyhug Kick Scooter Giveaway,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-47-56_UTC.txt,posted withregram babyhug babyhug kick scooter giveaway,1,0
giveaway,"Spotlight time! Thank you to @jaimerockstarbooktours and @camilla_tracy for having me on the tour! Life has been a little chaotic, but I was so excited to get this package in the mail. It really made my day! Thank you so much!",C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-48-01_UTC.txt,spotlight time thank you to jaimerockstarbooktours and camillatracy for having me on the tour life has been a little chaotic but i was so excited to get this package in the mail it really made my day thank you so much,0,0
giveaway,"Huge thank you to @roniveesboutique_ for hosting this spectacular giveaway! I was fortunate enough to win! I have been following her for a lil while now, so getting these prizes means so much! Tyyyy please go follow her!!!",C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-48-28_UTC.txt,huge thank you to roniveesboutique for hosting this spectacular giveaway i was fortunate enough to win i have been following her for a lil while now so getting these prizes means so much tyyyy please go follow her,2,0
giveaway,جوكلت بلجيكي بثيم مناسباتكم #chocolate  #wedding #babyshower #graduation  #party #giveaway,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-48-37_UTC.txt,chocolate wedding babyshower graduation party giveaway,1,0
giveaway,"🎉 900 ORDERS?! 🎉 We are absolutely blown away by your support! To celebrate this amazing milestone, we’re giving away a $25 gift card to our online boutique! 💖",C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-48-47_UTC.txt,900 orders we are absolutely blown away by your support to celebrate this amazing milestone were giving away a 25 gift card to our online boutique,0,0
giveaway,🚨FREE SCREENING!🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-49-03_UTC.txt,free screening,0,0
giveaway,"#GIVEAWAY 💎 Players Of Life Guadalajara y @vice_cycle te invitan a una de sus clases de Ride, una el día sábado 01 de marzo a las 12:00 pm y la otra el día domingo 02 de marzo a las 10:00 am 🚲",C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-49-39_UTC.txt,giveaway players of life guadalajara y vicecycle te invitan a una de sus clases de ride una el da sbado 01 de marzo a las 1200 pm y la otra el da domingo 02 de marzo a las 1000 am,1,0
giveaway,#LightsOnLefloss does it again in 2024!  Got my yard sign and $100 Lowe’s gift card delivered today. I’ve decided to give away the gift card to a Norwalk resident in need. Details below.,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-49-44_UTC.txt,lightsonlefloss does it again in 2024 got my yard sign and 100 lowes gift card delivered today ive decided to give away the gift card to a norwalk resident in need details below,0,0
giveaway,Congrats @faithwosmek 🍒🛍️ You won a $50 JFR gift card!!,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-49-48_UTC.txt,congrats faithwosmek you won a 50 jfr gift card,0,0
giveaway,🎁✨Concours tutoriel. Le n°16 le Chat (Pdf disponible en Français en English us term.),C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-50-07_UTC.txt,concours tutoriel le n16 le chat pdf disponible en franais en english us term,0,0
giveaway,🚨 GIVEAWAY 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-50-27_UTC.txt,giveaway,1,0
giveaway,#Manelove #giveaway @biomaneproducts,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-50-36_UTC.txt,manelove giveaway biomaneproducts,1,0
giveaway,💚¡CARNAVAL CON FARMACIAS PÁEZ!💚,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-50-41_UTC.txt,carnaval con farmacias pez,0,0
giveaway,(Repost From @justalilzilla),C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-50-54_UTC.txt,repost from justalilzilla,0,0
giveaway,جوكلت بلجيكي بثيم مناسباتكم #chocolate  #wedding #babyshower #graduation  #party #giveaway,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-51-02_UTC.txt,chocolate wedding babyshower graduation party giveaway,1,0
giveaway,🎁 GIVEAWAY ZA 8. MART! 🎁,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-51-11_UTC.txt,giveaway za 8 mart,1,0
giveaway,🎉 GIVEAWAY ALERT! 🎉,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-51-48_UTC.txt,giveaway alert,1,0
giveaway,🎉 It’s #WinItWednesday! 🎉,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-52-06_UTC.txt,its winitwednesday,0,0
giveaway,⋆⁺₊Packing this special custom press on set for our Valentines giveaway winner! ⁺₊⋆,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-52-56_UTC.txt,packing this special custom press on set for our valentines giveaway winner,2,0
giveaway,COMPETITION TIME!,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-54-03_UTC.txt,competition time,0,0
giveaway,🚨 Giveaway Alert! 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-54-35_UTC.txt,giveaway alert,1,0
giveaway,🚨GIVEAWAY (two picks)🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-54-37_UTC.txt,giveaway two picks,1,0
giveaway,💄 SEPHORA GIVEAWAY 💄,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-54-39_UTC.txt,sephora giveaway,1,0
giveaway,📢 GIVEAWAY ALERT! 🎉,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-55-10_UTC.txt,giveaway alert,1,0
giveaway,"S1Tu5 Par4 Pem3NanG, M0Dal Rec3H dIj4m1N M3nANg B4ny4k.",C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-55-15_UTC.txt,s1tu5 par4 pem3nang m0dal rec3h dij4m1n m3nang b4ny4k,0,0
giveaway,PEACE ☮️ YOUTUBE:NardoNation,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-55-33_UTC.txt,peace youtubenardonation,0,0
giveaway,DO NOT!!! I MEAN DO NOT!!!!! MISS OUT ON OUR MEGA MASSIVE BREAK SHOW THIS SATURDAY!!! STATUE GIVEAWAYS ✨✨✨AND LOTS OF HOT HOT HOT LADIES🔥🔥🔥 1PM EST LINK BIO CHECK OUT OUR STORY!!,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-55-48_UTC.txt,do not i mean do not miss out on our mega massive break show this saturday statue giveaways and lots of hot hot hot ladies 1pm est link bio check out our story,1,0
giveaway,🚨ATENÇÃO🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-56-22_UTC.txt,ateno,0,0
giveaway,It’s giveaway time!! ✨,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-57-31_UTC.txt,its giveaway time,1,0
giveaway,"We had so much fun meeting everyone at the Mizzou Housing Fair! 🏡✨ We hope to be the place to assist you with all your 25-26 Housing Needs. Be sure to check those emails, as we’ve already reached out to connect with you! 📧",C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-57-45_UTC.txt,we had so much fun meeting everyone at the mizzou housing fair we hope to be the place to assist you with all your 2526 housing needs be sure to check those emails as weve already reached out to connect with you,0,0
giveaway,COMPETITION ⭐️ “Why my Mum’s a Star!” ⭐️,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-58-03_UTC.txt,competition why my mums a star,0,0
giveaway,"Who doesn't want free money, to support a good cause and small businesses, as well as have adorable items that make you smile every time you see them?!",C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-58-17_UTC.txt,who doesnt want free money to support a good cause and small businesses as well as have adorable items that make you smile every time you see them,0,0
giveaway,🏡⛳ Let’s play a game!,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-58-18_UTC.txt,lets play a game,0,0
giveaway,🏡⛳ Let’s play a game!,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-59-05_UTC.txt,lets play a game,0,0
giveaway,😲LIVE DRAW TOMORROW 20% SOLD😲,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-59-06_UTC.txt,live draw tomorrow 20 sold,0,0
giveaway,INTRODUCING EVA'S MARCH MADNESS!!🔥 FIRST SPECIAL DROPPING FRIDAY- Stay tuned😏,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-59-07_UTC.txt,introducing evas march madness first special dropping friday stay tuned,0,0
giveaway,Daily Quiz in Ramadan- understand your health & nutrition better while fasting and win some cash 💵!,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_21-59-55_UTC.txt,daily quiz in ramadan understand your health nutrition better while fasting and win some cash,0,0
giveaway,"A huge congrats to Gary, the lucky winner of our BBQ Giveaway at @moretonbayexpo! 🔥🍔 We hope you enjoy plenty of delicious BBQ feasts! 🚐✨",C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-00-02_UTC.txt,a huge congrats to gary the lucky winner of our bbq giveaway at moretonbayexpo we hope you enjoy plenty of delicious bbq feasts,2,0
giveaway,CONCOURS - GAGNE POUR PLUS DE 500$ DE SUPPLÉMENTS & PRODUITS DE CHEZ @shopsante 💘🛼,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-00-03_UTC.txt,concours gagne pour plus de 500 de supplments produits de chez shopsante,0,0
giveaway,¡Participa en nuestro Giveaway del Diplomado en psicología clínica! 🎓✨,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-00-05_UTC.txt,participa en nuestro giveaway del diplomado en psicologa clnica,1,0
giveaway,Return % for active play 💪,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-00-06_UTC.txt,return for active play,0,0
giveaway,🔥 GIVEAWAY TIME! 🔥,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-00-09_UTC.txt,giveaway time,1,0
giveaway,hadiah mingguan untuk semua player,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-00-10_UTC.txt,hadiah mingguan untuk semua player,0,0
giveaway,"✨WINNER, WINNER STEAK DINNER!✨",C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-00-11_UTC.txt,winner winner steak dinner,1,0
giveaway,Well done to our winners tonight and all instant winners today 😁,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-00-50_UTC.txt,well done to our winners tonight and all instant winners today,1,0
giveaway,We are so excited to be attending Crufts this year with Nutravet.,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-01-38_UTC.txt,we are so excited to be attending crufts this year with nutravet,0,0
giveaway,SHOPPERFECTLYMADE.COM 🩵🩷,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-01-46_UTC.txt,shopperfectlymadecom,0,0
giveaway,✨ 8. MART GIVEAWAY – POKLON ZA NAŠE DAME! ✨,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-01-48_UTC.txt,8 mart giveaway poklon za nae dame,1,0
giveaway,I'm so excited to celebrate 10 years of beautiful colors!,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-02-13_UTC.txt,im so excited to celebrate 10 years of beautiful colors,0,0
giveaway,A quick sneak peek at the 2 product raffles I'll be giving away @crunchmonroe on Saturdays pre sale party! 10am-2pm don't miss out on an opportunity to take home some amazing hair products!,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-02-30_UTC.txt,a quick sneak peek at the 2 product raffles ill be giving away crunchmonroe on saturdays pre sale party 10am2pm dont miss out on an opportunity to take home some amazing hair products,0,0
giveaway,"✨ GIVEAWAY TIME! ✨ If you know anything about me or my page you know we LOVE Siser... so with that being said we have partnered together so YOU can experience how amazing these products are. If you were to win, what would YOU create with your new Juliet? 🎉",C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-03-29_UTC.txt,giveaway time if you know anything about me or my page you know we love siser so with that being said we have partnered together so you can experience how amazing these products are if you were to win what would you create with your new juliet,1,0
giveaway,Comment “Chop Life” and you may win a snack box from us 👀 😋,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-03-39_UTC.txt,comment chop life and you may win a snack box from us,0,0
giveaway,🚨 SOUTHLAKE – Are you ready for one of our BIGGEST events of the year?! 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-04-11_UTC.txt,southlake are you ready for one of our biggest events of the year,0,0
giveaway,Small Irish jeweller please buy and support ❤️ #smallbusiness #smallbusinesssupport #smallbusiness owner #fyp #support #jeweller #irish #giveaway,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-04-32_UTC.txt,small irish jeweller please buy and support smallbusiness smallbusinesssupport smallbusiness owner fyp support jeweller irish giveaway,1,0
giveaway,It’s almost March and that means #marchmadness is upon us! Grab a shirt from us to crown your bracket challenge winner! https://www.ebay.com/str/steelcityclothingcompanyllc #giveaway #ncaa #collegebasketball,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-04-38_UTC.txt,its almost march and that means marchmadness is upon us grab a shirt from us to crown your bracket challenge winner httpswwwebaycomstrsteelcityclothingcompanyllc giveaway ncaa collegebasketball,2,0
giveaway,🌺💌🌺GIVEAWAY🌺💌🌺,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-04-47_UTC.txt,giveaway,1,0
giveaway,"Happy #winitwednesday ! Today we are giving away an Instax Mini 12 Camera! To be entered to win, comment below who you want to take a selfie with. 📸",C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-05-43_UTC.txt,happy winitwednesday today we are giving away an instax mini 12 camera to be entered to win comment below who you want to take a selfie with,0,0
giveaway,✨#Giveaway ✨,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-06-10_UTC.txt,giveaway,1,0
giveaway,Win a ride along at Fuelfest in Tampa Florida!  4 Winners will ride in the @driftfactory cars!,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-06-26_UTC.txt,win a ride along at fuelfest in tampa florida 4 winners will ride in the driftfactory cars,1,0
giveaway,EXCLUSIVE BERRY CRUMBLE GIVEAWAY 💋,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-07-23_UTC.txt,exclusive berry crumble giveaway,1,0
giveaway,It's a busy work week for me.  How are you?,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-08-11_UTC.txt,its a busy work week for me how are you,0,0
